fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_label
-1.3203202981753173,-0.16850060411440607,-1.3856340400954699,-0.8237284612564537,-0.6161689923507305,-0.07949622940044496,-0.6104325475582939,-1.1939832197689384,0.3143885066693017,-1.2050636842002818,-0.8683237278879341,0
-1.5493457771694241,0.45606331040957926,-1.3856340400954699,-0.6799710818897096,0.012931428264133791,0.017000031189486453,0.3609680208805216,-1.290084200373108,1.7491760540910029,-0.8011640465877389,-0.49966733435952054,0
-0.11793653345625683,0.7004578856580955,-0.2691902249053396,-0.24869894378947743,-0.38025633462015623,-0.6584737929400335,-0.6987416901436408,0.04465164135098916,-0.07691718808207136,3.1224324330769626,-0.13101094083110704,0
-0.8622693401871038,0.8090776968796582,-0.9289070247904165,0.9732387808278467,-0.39991572276437076,-0.07949622940044496,-0.5221234049729471,-0.7882235238848313,0.6404765856287807,-0.8011640465877389,0.6063018462257184,0
-0.2897056427018368,2.058205525927629,-1.0304019170804284,-0.46433501283959366,-0.596509604206516,0.595977594729075,0.007731450539134128,-0.7828845805179594,1.2926527435477329,-1.3204635806610083,0.23764545269730483,1
0.5691399035260641,-1.0917689994976887,0.8980010364297967,-0.7518497715730816,-0.6161689923507305,0.3064888129592807,-0.28663235807868875,-0.9270360514241545,-0.8595285775848146,1.3337340379357019,0.6063018462257184,1
1.0844472312628035,-1.3090086219408144,1.1009908210098203,0.03881581494401055,-0.5768502160623016,-1.0444588352997592,-0.9931054987614637,0.4717671107027026,-1.7073575828794576,0.4682348144802528,0.0533172559330989,1
-0.2897056427018368,-0.5486699433898755,0.23828423654471964,0.1825731943107544,-0.1640030650337967,1.2714514188585948,0.3315316400187393,0.3649882433647298,-0.0116995722901744,-0.10876466782337972,-0.13101094083110704,0
1.027190861514277,-1.2003888107192515,0.8472535902847906,-0.1768202541061057,-0.1640030650337967,0.595977594729075,-0.021704930322648162,1.112440314730243,0.05351804350171966,0.06433517686771023,-0.6839955311237281,1
-0.8050129704385768,1.6780361866521591,-0.31993767105034554,1.1169961601945904,-0.28195939389908387,0.017000031189486453,0.5375863060512154,0.90956046678816,1.423087975131524,0.35283491801952616,-1.0987339738431923,1
1.485241819502491,-1.743487866827065,1.1009908210098203,0.1825731943107544,-0.006727959880080738,-0.4654812717601706,-0.43381426238760024,0.25820937602681626,-0.5986581144172325,0.12203512509807356,1.1592864365183377,1
-0.2897056427018368,-0.16850060411440607,-0.9289070247904165,-0.24869894378947743,0.5240755200137113,-0.5619775323501021,-0.13945045376977733,0.20481994235785947,-0.8595285775848146,-0.22416456428410636,-0.8683237278879341,0
-1.2058075586782637,-0.4943600377790941,0.5935163595597611,-0.03306287473936153,-0.2229812294664403,-0.9479625747098277,-0.9636691178996815,-0.6227162795110298,1.2926527435477329,0.17973507332843622,0.5141377478436154,1
2.401343735478918,-0.8202194714437822,1.6592127286048852,0.03881581494401055,-0.14434367688958216,1.4644439400384577,0.7436409720836914,1.5395557840819567,-1.3812695039199787,0.4105348662498895,0.0533172559330989,0
-1.5493457771694241,0.7004578856580955,-1.3856340400954699,-0.24869894378947743,-0.02638734802429527,-1.237451356479622,-1.0519782604850283,-1.567709255451695,2.597005059385643,-0.16646461605374302,2.1730915187214754,1
-0.4614747519474168,-0.05988079289284331,0.7457586979947787,-0.1768202541061057,-0.02638734802429527,-0.7549700535299649,-0.25719597721690646,0.25820937602681626,1.7491760540910029,-0.28186451251446965,0.0533172559330989,1
0.912678122017224,-0.005570887282061923,1.5069703901698674,-0.10494156442273361,0.09156898084099191,1.3679476794485264,0.15491335484804558,0.20481994235785947,-0.7943109617929205,0.5836347109409794,1.067122338136235,1
-0.5759874914444703,-0.9016843298599542,1.1009908210098203,-0.03306287473936153,-0.006727959880080738,2.236414024757909,1.7444779213842891,-0.062127225986924384,0.3143885066693017,0.6990346074017061,0.5141377478436154,0
-0.3469620124503633,0.9448524609066111,-0.8781595786454106,0.03881581494401055,-0.08536551245693859,-0.6584737929400335,-0.6104325475582939,0.4717671107027026,0.5100413540449896,-0.9742638912788288,-0.6839955311237281,0
1.4279854497539646,-1.4719383387731582,0.8980010364297967,0.5419666427276144,-0.557190827918087,0.40298507354921215,0.0666042122626987,0.25820937602681626,-1.1856166565442936,-0.6857641501270122,-0.7761596295058311,0
1.3134727102569104,1.6237262810413777,0.49202146726974916,0.03881581494401055,-0.046046736168509794,0.9819626370888006,0.6847682103601268,0.7387142790474864,-0.9899638091686056,-0.8011640465877389,-0.49966733435952054,0
-1.0912948191812102,-0.7115996602222193,-0.21844277876033363,-0.6799710818897096,-0.4392344990527998,-1.0444588352997592,-1.022541879623246,-0.48924269533863785,0.18395327508551068,-0.5703642536662856,-1.1448160230342446,0
0.2828580547834306,-1.4176284331623767,0.9487484825748026,-0.3205776334728495,0.13088775712942097,0.40298507354921215,-0.5221234049729471,-0.9804254850931112,-0.3377876512496534,-0.5703642536662856,0.7906300429899259,1
0.5691399035260641,-0.5486699433898755,0.8472535902847906,-0.46433501283959366,-0.06570612431272406,-0.6584737929400335,-0.7281780710054231,0.19414205562405626,-0.20735241966586238,-0.6280642018966489,-0.8683237278879341,0
-0.6332438611929968,0.48321826321496997,-1.0811493632254343,0.11069450462738262,-0.2229812294664403,-0.07949622940044496,1.126313923286861,0.3970219035661394,1.2926527435477329,-0.6857641501270122,-0.8683237278879341,0
-0.3469620124503633,0.9991623665173925,-1.334886593950464,-0.3205776334728495,-0.47855327534122893,1.4644439400384577,-0.11001407290799503,-1.6050818590199767,0.6404765856287807,-0.5126643054359229,1.2514505349004423,1
-0.7477566006900502,-0.22281050972518746,1.1009908210098203,2.1951765054451706,-0.557190827918087,0.9819626370888006,2.1860236343110238,0.3649882433647298,0.18395327508551068,0.5836347109409794,0.0533172559330989,0
0.5691399035260641,-0.7659095658330007,0.644263805704767,0.03881581494401055,-0.3016187820432984,-0.5619775323501021,-0.6104325475582939,0.8988825800543568,0.18395327508551068,0.5259347627106161,-0.22317503921321163,1
-0.0034237939592028396,-0.6029798490006568,0.5427689134147552,-0.03306287473936153,0.11122836898520644,0.7889701159089378,0.3904044017423039,0.6319354117095729,-0.0116995722901744,0.23743502155879953,0.32980955107940946,1
-0.1751929032047833,-1.0917689994976887,1.303980605589844,-0.03306287473936153,0.05225020455256285,0.2099925523693493,0.9791320189779497,0.4717671107027026,0.3796061224611986,0.8144345038624327,-0.7761596295058311,1
-0.1751929032047833,0.2659786407718444,-0.5736749017753751,-0.3924563231562216,0.6223724607347837,-1.237451356479622,-1.1697237839321575,-1.161949559567588,-0.5986581144172325,-0.4549643572055596,0.6984659446078213,1
-0.8050129704385768,0.836232649685049,-1.3856340400954699,-0.03306287473936153,0.327481638571566,0.595977594729075,-0.28663235807868875,-0.062127225986924384,0.9665646645882567,-0.5126643054359229,0.14548135431520187,1
-0.3469620124503633,0.7547677912688768,-0.21844277876033363,-0.3205776334728495,-0.006727959880080738,0.11349629177941788,1.4501141127664663,-0.27568496066281073,0.05351804350171966,-1.0319638395091921,-0.8683237278879341,0
-0.8622693401871038,1.3793317057928622,-1.3856340400954699,-0.10494156442273361,0.30782225042735145,-0.1759924899903764,-0.4926870241111648,-0.062127225986924384,1.3578703593396297,-0.6280642018966489,0.23764545269730483,1
-0.7477566006900502,0.48321826321496997,-0.8781595786454106,-0.8237284612564537,-0.34093755833172745,1.0784588976787322,0.47871354432765073,-0.3824638280007243,-0.20735241966586238,-0.28186451251446965,-1.1448160230342446,0
-0.8622693401871038,-0.11419069850362469,-1.334886593950464,-0.3205776334728495,-0.28195939389908387,-0.6584737929400335,-0.6398689284200763,-0.48924269533863785,0.11873565929361661,-0.5703642536662856,-0.8683237278879341,1
-0.9195257099356302,-0.2771204153359689,-0.9796544709354224,-0.3205776334728495,-0.47855327534122893,0.2099925523693493,-0.37494150066403564,-0.6387331096117642,0.11873565929361661,-0.10876466782337972,-0.6839955311237281,0
-0.5759874914444703,0.2931335935772351,-0.4721800094853633,-0.10494156442273361,-0.20332184132222575,-0.07949622940044496,0.3904044017423039,-0.17958398005864112,-0.0116995722901744,-0.6857641501270122,-0.5918314327416235,0
0.3973707942804836,-0.005570887282061923,1.1009908210098203,-0.46433501283959366,1.6250012560897242,-0.9479625747098277,-0.6398689284200763,0.41837767703374584,-0.27257003545775643,-0.28186451251446965,-0.960487826270037,1
-0.9195257099356302,-0.6029798490006568,-0.015452994180309907,4.351537195946331,-0.39991572276437076,0.7889701159089378,2.9808059175791453,-1.023137032028265,-0.9899638091686056,-0.5126643054359229,0.7906300429899259,1
2.057805516987758,-0.8202194714437822,1.2024857132998321,-0.3924563231562216,0.6420318488789982,-0.8514663141198963,-0.7870508327289877,1.5395557840819567,-0.4682228828334415,0.5836347109409794,-0.03884684244900407,1
-0.11793653345625683,0.7547677912688768,1.405475497879856,-0.5362137025229656,0.5633942963021403,1.560940200628389,2.7747512515466695,0.04465164135098916,-0.9247461933767115,-0.22416456428410636,-0.960487826270037,0
0.2828580547834306,-0.05988079289284331,0.33977912883473155,0.11069450462738262,-0.02638734802429527,0.7889701159089378,2.215460015172806,0.7921037127164432,-0.3377876512496534,-0.28186451251446965,-0.8683237278879341,0
-0.4042183821988903,-0.6029798490006568,-0.9796544709354224,0.11069450462738262,-0.08536551245693859,-0.07949622940044496,0.037167831400916417,0.04465164135098916,-0.6638757302091295,-0.39726440897519627,-0.4075032359774176,0
-0.11793653345625683,1.3521767529874715,-0.21844277876033363,0.03881581494401055,-0.5768502160623016,-1.0444588352997592,-0.9342327370378991,0.1514305086889027,0.3796061224611986,-0.5703642536662856,0.7906300429899259,0
0.912678122017224,-1.4176284331623767,1.1009908210098203,1.7639043673449388,-0.12468428874536765,-0.6584737929400335,-0.8753599753143345,-1.0017812585607178,-0.7943109617929205,-0.8011640465877389,1.8965992235751647,1
1.6570109287480703,0.7004578856580955,-0.1676953326153278,-0.03306287473936153,-0.06570612431272406,0.017000031189486453,0.18434973570982788,1.379387483075027,-1.6421399670875607,0.35283491801952616,0.5141377478436154,1
2.2868309959818647,-1.4176284331623767,1.1009908210098203,0.3982092633608706,-0.18366245317801122,1.1749551582686635,-0.021704930322648162,1.379387483075027,-0.7290933460010235,0.8144345038624327,-0.22317503921321163,1
2.057805516987758,0.8905425552958297,1.303980605589844,0.6138453324109865,0.7796475658884999,-0.8514663141198963,-0.7576144518672054,1.3259980494060701,-0.9247461933767115,1.0452342967838852,1.6201069284288543,1
-0.1751929032047833,0.48321826321496997,0.2890316826897256,0.11069450462738262,-0.006727959880080738,0.017000031189486453,-0.28663235807868875,0.25820937602681626,-0.0116995722901744,-0.4549643572055596,0.23764545269730483,1
-1.5493457771694241,0.04873901832871946,-1.1826442555154462,-0.6080923922063377,-0.7734440975044465,-1.0444588352997592,-0.9931054987614637,-1.3434736340420648,2.66222267517754,-0.4549643572055596,0.8827941413720289,0
0.11108894553785013,-0.4943600377790941,1.1517382671548262,-0.46433501283959366,5.517560108644197,-0.07949622940044496,-0.25719597721690646,-0.20093975352624754,-1.9682280460470396,2.545432950773331,-0.960487826270037,0
2.1150618867362843,-0.8202194714437822,1.456222944024862,-0.3205776334728495,0.09156898084099191,-0.9479625747098277,-0.6693053092818585,1.3526927662405486,-1.1203990407523965,0.29513496978916287,0.4219736494615124,1
-0.2897056427018368,0.6189930272419234,-1.3856340400954699,2.123297815761799,-0.046046736168509794,-1.0444588352997592,-0.8459235944525523,1.0056614473923295,0.5752589698368837,-0.6280642018966489,-0.7761596295058311,1
0.912678122017224,-1.5262482443839396,0.9487484825748026,-0.6080923922063377,-0.517872051629658,0.9819626370888006,-0.13945045376977733,-0.4358532616696811,-0.8595285775848146,0.9875343485535221,0.14548135431520187,1
-0.6332438611929968,2.546994676424661,-1.3856340400954699,0.3263305736774985,0.2685034741389224,-0.8514663141198963,-0.9047963561761169,-0.4572090351372875,0.7709118172125717,-1.1473637359699185,-0.4075032359774176,0
0.2828580547834306,0.42890835760418855,0.1367893442547077,0.1825731943107544,-0.006727959880080738,0.11349629177941788,-0.021704930322648162,0.4717671107027026,-0.3377876512496534,-0.8588639948181022,-1.05265192465214,0
-0.06068016370773035,1.3521767529874715,-1.3856340400954699,-0.24869894378947743,0.012931428264133791,-0.2724887505803078,-0.6104325475582939,0.5785459780406161,0.3796061224611986,-1.1473637359699185,-0.7761596295058311,0
-1.2630639284267906,0.15735882955028224,-1.3856340400954699,-0.24869894378947743,-0.18366245317801122,-0.9479625747098277,-1.1108510222085928,-1.023137032028265,1.8143936698828969,-0.6857641501270122,0.9749582397541319,1
1.3134727102569104,-1.3633185275515953,0.5935163595597611,9.311166784099,-0.38025633462015623,-0.9479625747098277,-0.6987416901436408,3.1412387941507784,-1.2508342723361876,0.006635228637346918,-1.1448160230342446,0
-0.7477566006900502,2.411219912397707,-1.1826442555154462,-0.3924563231562216,-0.02638734802429527,-0.36898501117023924,0.5964590677747799,-0.5693268458420729,0.24917089087740762,-0.339564460744833,-0.960487826270037,0
-0.06068016370773035,-0.4943600377790941,-0.1676953326153278,-0.1768202541061057,-0.49821266348544346,-0.5619775323501021,-0.5515597858347294,-0.3130575642310923,-0.40300526704154743,-0.7434640983573756,-0.22317503921321163,1
-0.8622693401871038,-0.6572897546114382,0.18753679039971366,4.495294575313076,-0.08536551245693859,0.9819626370888006,-0.05114131118443045,0.8134594861840496,0.44482373825309274,-0.10876466782337972,-0.3153391375953146,1
-1.7783712561635305,0.6189930272419234,-1.3856340400954699,-0.28463828863116364,-0.1640030650337967,-0.07949622940044496,-0.5515597858347294,-1.2153389932365448,3.05352836992891,-0.28186451251446965,1.8965992235751647,1
-0.6332438611929968,0.2659786407718444,1.3547280517348501,-0.3205776334728495,0.5044161318694967,-1.237451356479622,-1.1108510222085928,0.2528704326599443,0.11873565929361661,-0.5126643054359229,-0.13101094083110704,0
0.2828580547834306,-1.4176284331623767,0.5935163595597611,-0.3924563231562216,0.2291846978504936,0.40298507354921215,-0.5809961666965117,-0.6707667698131146,-1.0551814249605025,0.17973507332843622,0.6984659446078213,1
2.6876255842215513,-0.33143032094675023,1.1009908210098203,1.2607535395613345,-0.06570612431272406,-0.9479625747098277,0.007731450539134128,2.8742916258059945,-0.07691718808207136,0.12203512509807356,2.080927420339371,1
2.5731128447244984,1.6780361866521591,1.8114550670399032,-0.10494156442273361,-0.006727959880080738,-0.2724887505803078,-0.34550511980225335,1.5929452177509134,-1.3812695039199787,-0.339564460744833,-0.03884684244900407,1
-0.9767820796841572,0.2659786407718444,-1.284139147805458,-0.10494156442273361,-0.38025633462015623,0.3064888129592807,-0.1983232154933419,-1.5196587651496103,0.44482373825309274,0.006635228637346918,1.9887633219572678,1
-0.7477566006900502,0.04873901832871946,-0.9289070247904165,-0.3924563231562216,-0.14434367688958216,-0.5619775323501021,-0.9047963561761169,-1.028475975395196,0.7709118172125717,-0.39726440897519627,0.9749582397541319,1
0.16834531528637664,-0.22281050972518746,0.03529445196469606,-0.46433501283959366,0.4257785792926386,0.40298507354921215,2.627569347237758,0.25820937602681626,-2.4899689723822007,7.449928550354208,-0.49966733435952054,1
-0.5187311216959433,-0.005570887282061923,-0.06620044032531587,-0.3924563231562216,0.24884408599470814,0.017000031189486453,0.7436409720836914,-0.5426321290075946,-1.0551814249605025,-0.5126643054359229,-0.960487826270037,0
-0.4614747519474168,-0.16850060411440607,0.44127402112474323,2.5545699538620306,-0.34093755833172745,0.11349629177941788,1.62673239793716,0.5785459780406161,0.24917089087740762,0.8144345038624327,0.0533172559330989,0
0.3401144245319571,-1.14607890510847,0.18753679039971366,-0.3924563231562216,-0.006727959880080738,-0.36898501117023924,-0.8164872135907699,-0.5426321290075946,-0.9247461933767115,-0.6280642018966489,-0.03884684244900407,1
1.8860364077421774,-0.005570887282061923,1.963697405474921,0.7935420566194166,0.6420318488789982,-0.9479625747098277,-0.9636691178996815,0.5785459780406161,-1.7073575828794576,0.4682348144802528,0.9749582397541319,1
-0.4614747519474168,0.21166873516106302,-1.284139147805458,0.03881581494401055,-0.2229812294664403,-0.4654812717601706,-0.34550511980225335,-0.6120383927772858,0.3143885066693017,-0.22416456428410636,0.32980955107940946,1
-0.8622693401871038,0.21166873516106302,-1.3856340400954699,-0.03306287473936153,-0.3212781701875129,1.560940200628389,0.508149925189433,-0.9644086549924361,0.7709118172125717,-0.5703642536662856,0.6984659446078213,1
-0.11793653345625683,1.053472272128174,-0.2691902249053396,-0.24869894378947743,-0.3212781701875129,-0.4654812717601706,-0.1688868346315596,-0.00873779231796761,0.3143885066693017,-0.6280642018966489,-1.2369801214163476,0
-0.4042183821988903,-0.3857402265575313,-0.8274121325004048,0.03881581494401055,-0.18366245317801122,-0.36898501117023924,0.0666042122626987,0.04465164135098916,-0.6638757302091295,-0.5126643054359229,-0.4075032359774176,0
-0.7477566006900502,1.3521767529874715,-0.9796544709354224,-0.3924563231562216,0.09156898084099191,-0.5619775323501021,-0.8164872135907699,-0.5960215626765514,0.5752589698368837,-1.0896637877395554,-0.4075032359774176,0
1.027190861514277,0.6461479800473141,0.49202146726974916,1.8357830570283107,0.4257785792926386,-0.4654812717601706,0.5375863060512154,3.1412387941507784,0.05351804350171966,-0.10876466782337972,-0.03884684244900407,1
0.05383257578932365,-0.8745293770545635,1.303980605589844,-0.5362137025229656,6.382573186989635,-0.6584737929400335,-0.6104325475582939,0.6319354117095729,-1.6421399670875607,2.3146331578518775,-1.2369801214163476,1
-1.0340384494326837,-0.7115996602222193,-0.8781595786454106,-0.3924563231562216,-0.24264061761065484,1.3679476794485264,0.007731450539134128,-0.628055222877961,0.3143885066693017,-1.0319638395091921,-0.960487826270037,1
-0.2324492729533098,-1.2003888107192515,0.23828423654471964,-0.46433501283959366,-0.4392344990527998,-0.1759924899903764,-0.31606873894047105,-1.6424544625882582,0.6404765856287807,-0.5703642536662856,1.9887633219572678,1
0.2828580547834306,0.42890835760418855,-0.6751697940653869,-0.10494156442273361,-0.4195751109085853,-0.5619775323501021,-0.13945045376977733,0.09804107501994594,-0.7943109617929205,-0.39726440897519627,-0.8683237278879341,0
-0.7477566006900502,1.1620920833497366,-0.7766646863553989,-0.5362137025229656,0.5044161318694967,-0.07949622940044496,0.508149925189433,-0.4465311484034843,-0.5986581144172325,-0.39726440897519627,-0.8683237278879341,1
-0.4042183821988903,-0.7115996602222193,0.08604189810970174,-0.46433501283959366,-0.20332184132222575,1.2714514188585948,0.5670226869129976,0.20481994235785947,0.9013470487963627,-0.39726440897519627,-0.8683237278879341,1
0.3973707942804836,-0.7659095658330007,0.644263805704767,-0.8956071509398257,-0.8717410382255192,0.8854663764988692,0.096040593124481,-1.033814918762068,-0.7290933460010235,0.9875343485535221,0.4219736494615124,1
0.9699344917657505,-0.8202194714437822,0.5427689134147552,-0.6799710818897096,1.5856824798012952,1.0784588976787322,1.2734958275957726,1.29396438920472,-1.0551814249605025,-0.0510647195930164,-1.789964711708967,0
0.11108894553785013,-1.0374590938869073,0.644263805704767,1.5482682982948228,-0.6554877686391596,-1.237451356479622,-1.1108510222085928,0.35431035663098587,0.44482373825309274,0.006635228637346918,1.067122338136235,1
-0.5187311216959433,-0.6572897546114382,-0.1676953326153278,-0.5362137025229656,-0.4392344990527998,0.2099925523693493,0.007731450539134128,-0.5960215626765514,0.3796061224611986,-0.22416456428410636,-0.03884684244900407,0
-0.5759874914444703,-0.4400501321683127,0.44127402112474323,2.4108125744952873,-0.28195939389908387,-0.36898501117023924,1.1851866850104258,0.5785459780406161,0.11873565929361661,0.9875343485535221,0.0533172559330989,0
-0.06068016370773035,-0.8202194714437822,0.23828423654471964,-0.03306287473936153,-0.1640030650337967,0.7889701159089378,0.714204591221909,-0.2543291871952043,-0.27257003545775643,1.1029342450142487,0.5141377478436154,1
-0.3469620124503633,-1.4719383387731582,0.1367893442547077,-0.6080923922063377,-0.5768502160623016,0.40298507354921215,-0.25719597721690646,-0.969747598359308,-0.1421348038739654,-1.0896637877395554,0.32980955107940946,1
-0.6332438611929968,-1.0374590938869073,-0.31993767105034554,-0.03306287473936153,-0.26230000575486934,2.4294065459377716,0.6258954486365622,-0.4572090351372875,0.3796061224611986,-0.6857641501270122,-0.3153391375953146,1
-0.5759874914444703,-0.22281050972518746,-0.8781595786454106,0.03881581494401055,-0.39991572276437076,-1.1409550958896906,-0.9636691178996815,-0.5853436759428075,-0.07691718808207136,-1.0896637877395554,0.0533172559330989,0
-0.2324492729533098,-1.9064175836594088,0.644263805704767,-0.24869894378947743,-0.7734440975044465,2.1399177641679774,0.5964590677747799,-0.3824638280007243,0.11873565929361661,1.5645338308571552,0.7906300429899259,0
-0.2324492729533098,-1.254698716330033,2.065192297764933,4.135901126896216,-0.753784709360232,2.091669633873012,6.8075354296108435,-1.8987237441992388,-1.9682280460470396,-0.8588639948181022,1.7122710268109589,1
-0.9195257099356302,0.9176975081012204,-0.9796544709354224,0.8654207463027886,-0.4195751109085853,-0.7549700535299649,-0.9047963561761169,-1.8026227635951286,0.7709118172125717,-0.8011640465877389,1.9887633219572678,0
0.5118835337775366,0.04873901832871946,0.18753679039971366,-0.1768202541061057,0.4650973555810677,-0.4654812717601706,-0.25719597721690646,0.14609156532203074,-0.4682228828334415,-0.5703642536662856,0.4219736494615124,0
-1.2630639284267906,-1.14607890510847,-0.11694788647032184,-0.5362137025229656,-0.046046736168509794,-1.0444588352997592,-0.43381426238760024,-1.1085601258986313,0.3143885066693017,-1.262763632430645,-0.3153391375953146,0
-0.7477566006900502,-0.6029798490006568,0.39052657497973725,-0.6799710818897096,-0.006727959880080738,0.017000031189486453,-0.2277595963551242,-0.3290743943317675,0.18395327508551068,-0.6280642018966489,-1.1448160230342446,0
2.5731128447244984,0.45606331040957926,1.963697405474921,2.3389338848119148,-0.10502490060115312,-0.8514663141198963,-0.13945045376977733,2.9276810594749514,-1.5769223512956667,0.4105348662498895,-0.4075032359774176,1
0.3401144245319571,0.48321826321496997,-0.42143256334035734,0.9732387808278467,1.6053418679455096,3.3943691518370858,2.9808059175791453,1.0056614473923295,-0.9247461933767115,1.5645338308571552,-1.1448160230342446,0
0.2828580547834306,-0.33143032094675023,1.1009908210098203,0.25445188399412644,-0.06570612431272406,0.11349629177941788,1.8622234448314183,0.7921037127164432,-0.1421348038739654,-0.339564460744833,-0.5918314327416235,0
-0.5759874914444703,0.32028854638262577,-0.06620044032531587,3.3452355403791234,-0.3605969464759417,1.8504289823981832,2.1860236343110238,0.7387142790474864,0.3796061224611986,-0.9742638912788288,-0.960487826270037,0
-0.11793653345625683,-0.8202194714437822,1.0502433748648143,-0.5362137025229656,1.3497698220707208,-1.0444588352997592,-0.8753599753143345,0.4717671107027026,-0.07691718808207136,2.2569332096215144,-0.960487826270037,0
-0.4614747519474168,-0.6572897546114382,-0.6244223479203811,0.8294814014611027,0.30782225042735145,1.2714514188585948,1.3912413510429018,0.6105796382419665,-1.1203990407523965,-0.4549643572055596,-1.2369801214163476,0
-1.3775766679238437,-0.73875461302761,-0.7259172402103928,-0.10494156442273361,-0.6358283804949451,-0.1759924899903764,-0.5515597858347294,-1.6531323493220613,2.010046517258585,0.06433517686771023,1.804435125193062,1
0.2256016850349031,1.5694163754305965,-1.284139147805458,-0.9674858406231978,-0.3605969464759417,1.9469252429881145,0.037167831400916417,-0.8095792973524377,-0.7290933460010235,-0.4549643572055596,-0.5918314327416235,0
-0.6905002309415238,-1.6891779612162836,1.1009908210098203,-0.5362137025229656,-0.9700379789465917,-0.7549700535299649,-0.8459235944525523,-1.7492333299261718,0.5100413540449896,-0.5703642536662856,1.804435125193062,1
-0.4042183821988903,-0.11419069850362469,-0.6244223479203811,0.1825731943107544,0.4257785792926386,1.6574364612183203,0.7730773529454736,-0.6494109963455081,-0.9247461933767115,-0.16646461605374302,-0.22317503921321163,1
0.7409090127716436,0.04873901832871946,0.7457586979947787,-0.10494156442273361,-0.14434367688958216,0.8854663764988692,0.15491335484804558,0.1514305086889027,-0.7290933460010235,0.29513496978916287,0.8827941413720289,1
